,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W068602,09 Sep 2025,SA3,diazepam 10mg bensedin,Bensedin Diazepam 10mg Galenika,White,Tablet,Not Stated,Not Stated,Diazepam,,51.59142222222222,-4.136385185185185
W068652,09 Sep 2025,SW15,Diazepam C,Swipha,Yellow,Tablet,Oral,Relaxed,Diazepam,,51.45653333333333,-0.2306
W067935,03 Sep 2025,NE29,Diazepam ,Bensidin diazepam 10mg galenika phtls,White,Tablet,Not Stated,Not Stated,Diazepam,,55.0165,-1.4493
W068556,03 Sep 2025,NE6,Alprazolam,Galenika Ksalol,White,Tablet,Not Stated,Not Stated,Alprazolam,,54.9775,-1.5656
W068524,03 Sep 2025,WA16,Alprazolam,Not Stated,Red,Tablet,Not Stated,Not Stated,Caffeine,"Clobromazolam, Rilmazafone",53.3064125,-2.37901875
W068550,03 Sep 2025,LL18,Diazepam,valium (diazepam),Blue,Tablet,Not Stated,Not Stated,Diazepam,,53.291819999999994,-3.45482
W068316,03 Sep 2025,HA4,Diazepam,10mg Diazepam,Blue,Tablet,Not Stated,Not Stated,Diazepam,,51.5734,-0.4234
W068399,02 Sep 2025,NE21,Diazepam 5mg,Accord diazepam 5mg,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,54.9583,-1.718925
W068407,01 Sep 2025,CW9,valium,martin dow,Blue,Tablet,Not Stated,Not Stated,Diazepam,,53.264406666666666,-2.5003200000000003
W068319,01 Sep 2025,CF62,Diazepam,Diazepam,Blue,Tablet,Oral,"Empathy, Relaxed",Ethylbromazolam,,51.4027,-3.37145
W068187,01 Sep 2025,KY8,Diazepam,Not Stated,White,Tablet,Oral,"Relaxed, Memory Loss",Etizolam,,56.209568181818184,-2.9803318181818184
W068419,01 Sep 2025,W7,valium,Valium,White,Tablet,Oral,Relaxed,Diazepam,,51.5118,-0.3358999999999999
W068321,01 Sep 2025,WD17,Diazepam ,Valium 10mg,Blue,Tablet,Oral,No Effect,Ethylbromazolam,,51.6553,-0.396
W068420,01 Sep 2025,TW7,Diazepam,galenika Bensedin 10mg,White,Tablet,Not Stated,Not Stated,Diazepam,,51.4752,-0.3425
W068418,01 Sep 2025,TW7,Alprazolam,Galenika Ksalol 1mg,"White, Blue",Tablet,Not Stated,Not Stated,Alprazolam,,51.4752,-0.3425
W068470,01 Sep 2025,SK15,Xanax,Alprazolam 2mg,Yellow,Tablet,Oral,Relaxed,Alprazolam,,53.4841,-2.0591
W068471,01 Sep 2025,SK15,Ezitolam,Not Stated,Pink,Tablet,Oral,"Euphoria, Increased Confidence",Etizolam,,53.4841,-2.0591
W068378,01 Sep 2025,KY86,Diazepam,Not Stated,White,Tablet,Oral,"Euphoria, Increased Confidence, Enhanced Senses, Empathy, Relaxed, Paranoia, Memory Loss",Clonazolam,,56.209568181818184,-2.9803318181818184
W068374,01 Sep 2025,GU15,Clonazepam,Gelenika 2mg Klonazepam,White,,Not Stated,Not Stated,"Paracetamol, Bromazolam",,51.337,-0.7426
W068428,01 Sep 2025,SW2,Diazepam 5mg,Not Stated,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,51.4548,-0.1158
W068421,01 Sep 2025,SW2,Diazepam 5mg,Not Stated,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,51.4548,-0.1158
W068390,01 Sep 2025,OX10,Diazepam,Bensedin,White,Tablet,Not Stated,Not Stated,Diazepam,,51.61514705882353,-1.1267411764705884
W068417,01 Sep 2025,CT68,Accord Diazepam 10mg,Accord Diazepa 10mg,Blue,Tablet,Oral,Relaxed,Diazepam,,51.36518888888889,1.1433444444444445
W068230,01 Sep 2025,CA5,Clonazepam,Galenika Rivotril,White,Tablet,Oral,Relaxed,"Paracetamol, Bromazolam",,54.856148387096766,-3.0198096774193552
W068179,01 Sep 2025,SE4,Diazepam,Valium (martin dow) wispa,Blue,Tablet,Not Stated,Not Stated,Diazepam,,51.46099999999999,-0.0352
W068441,01 Sep 2025,NE3,Diazepam,Diazepam,Blue,Tablet,Not Stated,Not Stated,Bromazolam,,55.003175,-1.6339
